,,,20.00%,,40.00%,,50.00%,,60.00%,,70.00%,,80.00%,,90.00%,,100.00%,,
Nominal q (1/Å),mean_q (1/Å),q std. dev. (1/Å),I (1/cm),I std. dev. (1/cm),I (1/cm),I std. dev. (1/cm),I (1/cm),I std. dev. (1/cm),I (1/cm),I std. dev. (1/cm),I (1/cm),I std. dev. (1/cm),I (1/cm),I std. dev. (1/cm),I (1/cm),I std. dev. (1/cm),I (1/cm),I std. dev. (1/cm),
0.0208,0.02083,0.001575,0.3405,0.026001,0.93017,0.034912,1.3273,0.042644,1.9502,0.057579,2.5261,0.06645,3.2782,0.070422,4.2181,0.086293,5.3234,0.093653,
0.0212,0.02123,0.001591,0.32577,0.023466,0.8968,0.034994,1.3343,0.042065,1.8047,0.052636,2.601,0.062494,3.2729,0.067799,4.075,0.085194,5.1579,0.098359,
0.02161,0.02163,0.001609,0.32548,0.023136,0.94922,0.034777,1.356,0.043634,1.7963,0.051993,2.4772,0.062023,3.2616,0.068262,4.0945,0.082793,5.223,0.093136,
0.02194,0.02204,0.002443,0.31153,0.01129,0.91299,0.017137,1.2917,0.020126,1.784,0.023536,2.3841,0.024525,3.1252,0.022252,3.9677,0.025034,5.0332,0.028956,
0.02201,0.02204,0.001626,0.30173,0.024076,0.94814,0.034157,1.3108,0.042463,1.7307,0.050713,2.3855,0.061821,3.2857,0.066338,4.0662,0.080778,4.994,0.095431,
0.02241,0.02244,0.001643,0.32857,0.023123,0.88006,0.034911,1.292,0.041404,1.8113,0.049351,2.54,0.061076,3.214,0.062729,4.141,0.085263,5.1958,0.096388,
0.02282,0.02284,0.001661,0.33815,0.021748,0.9316,0.035317,1.3013,0.041027,1.7698,0.052861,2.5409,0.061532,3.1902,0.067109,4.1024,0.083992,5.0692,0.088672,
0.02322,0.02325,0.001678,0.31153,0.022619,0.93531,0.034003,1.3198,0.039865,1.697,0.048279,2.4862,0.065079,3.2774,0.06544,4.1217,0.077673,5.3014,0.095682,
0.02327,0.02336,0.002481,0.30685,0.0095231,0.89772,0.015032,1.2409,0.019453,1.7465,0.022547,2.3795,0.02371,3.0708,0.022654,3.9209,0.025018,4.9667,0.02677,
0.02363,0.02365,0.001696,0.30656,0.023294,0.94428,0.036278,1.288,0.039785,1.7959,0.049991,2.5161,0.065327,3.1272,0.064095,3.8833,0.081268,5.1057,0.1022,
0.02403,0.02405,0.001714,0.34617,0.023347,0.90933,0.034689,1.3401,0.041887,1.7225,0.050256,2.3247,0.063288,3.2396,0.065127,3.9962,0.086906,5.1371,0.10008,
0.02443,0.02446,0.001732,0.3159,0.024119,0.85574,0.035542,1.2898,0.042908,1.7895,0.052953,2.3663,0.064851,3.0402,0.064971,4.0469,0.089012,5.0293,0.091914,
0.0246,0.02469,0.002521,0.29815,0.010011,0.86746,0.017083,1.2296,0.021284,1.7179,0.020677,2.3379,0.022585,3.0418,0.022309,3.8842,0.025968,4.9478,0.025582,
0.02484,0.02486,0.00175,0.328,0.024669,0.89748,0.035289,1.3063,0.043393,1.7561,0.055075,2.3636,0.065104,3.0355,0.069291,4.0307,0.096919,5.105,0.09907,
0.02524,0.02526,0.001768,0.32463,0.024888,0.85673,0.036186,1.265,0.043467,1.7941,0.053687,2.3582,0.066004,3.0246,0.072069,3.9187,0.086766,4.8573,0.09945,
0.02564,0.02567,0.001787,0.31292,0.024652,0.91385,0.036817,1.2408,0.047542,1.7403,0.057217,2.4403,0.068913,2.9623,0.069873,3.985,0.087137,4.819,0.099135,
0.02593,0.02601,0.002563,0.31029,0.0091498,0.82959,0.016198,1.194,0.020772,1.6878,0.01899,2.2784,0.0217,2.9636,0.022318,3.8023,0.022664,4.811,0.027036,
0.02605,0.02607,0.001805,0.31578,0.02668,0.93822,0.041575,1.3109,0.045306,1.785,0.058523,2.3349,0.071644,2.8859,0.076792,3.9598,0.089009,4.703,0.10969,
0.02645,0.02647,0.001824,0.31143,0.025217,0.86896,0.037839,1.2301,0.047647,1.6861,0.058663,2.4578,0.075462,3.1095,0.07465,3.7714,0.087609,4.839,0.10767,
0.02685,0.02688,0.001842,0.2885,0.026797,0.87498,0.046432,1.277,0.05035,1.6939,0.073219,2.4236,0.087201,3.0618,0.079937,3.832,0.10603,4.7773,0.10978,
0.02726,0.02734,0.002606,0.29669,0.0088465,0.83302,0.015224,1.1966,0.01977,1.6721,0.019694,2.2491,0.019734,2.9197,0.021803,3.7372,0.023141,4.7634,0.023614,
0.02726,0.02728,0.001861,0.30704,0.024504,0.79035,0.035516,1.1925,0.042282,1.6966,0.059236,2.4395,0.075927,3.0199,0.081376,3.7678,0.097647,4.6668,0.11542,
0.02766,0.02768,0.00188,0.324,0.032214,0.91724,0.046562,1.223,0.053581,1.7525,0.070205,2.2417,0.08479,2.8088,0.084889,3.6276,0.10299,4.7507,0.13551,
0.02807,0.02809,0.001899,0.32285,0.035779,0.8751,0.050414,1.1029,0.061548,1.6887,0.071614,2.3977,0.08619,3.0168,0.099012,3.6734,0.11778,4.9483,0.12931,
0.02847,0.02849,0.001918,0.28465,0.034249,0.84237,0.049265,1.2037,0.06126,1.5458,0.069451,2.441,0.092098,2.9387,0.088605,3.8524,0.13169,4.9617,0.14039,
0.02859,0.02866,0.00265,0.27684,0.0086917,0.82445,0.013413,1.1726,0.016574,1.5893,0.018812,2.2271,0.019527,2.9136,0.020388,3.6811,0.020308,4.6374,0.02591,
0.02887,0.02889,0.001937,0.29036,0.041577,0.81227,0.056166,1.1095,0.056395,1.573,0.073536,2.3239,0.094738,2.8539,0.10554,3.7995,0.1265,4.7494,0.16106,
0.02991,0.02999,0.002696,0.28639,0.0088716,0.82911,0.013485,1.1317,0.01741,1.5976,0.016981,2.1852,0.020743,2.8058,0.021082,3.6146,0.020842,4.547,0.021431,
0.03124,0.03131,0.002743,0.26889,0.0084607,0.78262,0.014305,1.0983,0.017013,1.5797,0.017851,2.1438,0.020173,2.7337,0.021813,3.5475,0.02032,4.4103,0.022536,
0.03257,0.03264,0.002792,0.28239,0.0083736,0.78127,0.013095,1.1124,0.016531,1.5751,0.017161,2.0764,0.017484,2.6786,0.019531,3.488,0.019157,4.4039,0.023452,
0.0339,0.03397,0.002841,0.27072,0.008601,0.7596,0.014062,1.0609,0.015944,1.4847,0.01701,2.0516,0.018062,2.6846,0.018274,3.4212,0.018453,4.2938,0.023069,
0.03523,0.03529,0.002892,0.25314,0.0084026,0.73941,0.013341,1.0639,0.0158,1.4511,0.016195,1.9844,0.018234,2.6073,0.018142,3.3273,0.020548,4.165,0.024026,
0.03656,0.03662,0.002944,0.24448,0.0079393,0.72562,0.012161,1.0168,0.015494,1.4598,0.015395,1.9158,0.014994,2.5427,0.018029,3.2453,0.017641,4.1024,0.021535,
0.03788,0.03794,0.002996,0.24705,0.0079963,0.71482,0.012418,1.0244,0.014751,1.388,0.016418,1.913,0.017094,2.4785,0.017679,3.1912,0.015795,4.0195,0.02195,
0.03921,0.03927,0.00305,0.24346,0.0074466,0.67711,0.012015,0.96127,0.01403,1.371,0.014805,1.8623,0.017487,2.4043,0.017122,3.0968,0.016331,3.9095,0.019962,
0.04054,0.04059,0.003105,0.23993,0.0076586,0.66862,0.011734,0.94022,0.014522,1.3279,0.0153,1.8212,0.01541,2.3515,0.016195,3.0143,0.016548,3.8041,0.017784,
0.04187,0.04192,0.00316,0.22763,0.0072952,0.64947,0.011572,0.90424,0.014349,1.2922,0.013349,1.7667,0.016027,2.2961,0.017302,2.9421,0.015305,3.7505,0.019266,
0.0432,0.04325,0.003216,0.21026,0.0074239,0.62112,0.011571,0.90647,0.01486,1.2606,0.014454,1.7132,0.015472,2.2481,0.01579,2.8829,0.016168,3.607,0.018002,
0.04452,0.04457,0.003273,0.2069,0.0070356,0.60961,0.011321,0.85032,0.013471,1.198,0.013666,1.6761,0.014905,2.1817,0.015571,2.7999,0.015371,3.5105,0.017982,
0.04585,0.0459,0.00333,0.19094,0.0069526,0.57057,0.010437,0.8122,0.012806,1.1759,0.012332,1.5972,0.015113,2.0993,0.01492,2.6973,0.013424,3.4118,0.015921,
0.04718,0.04722,0.003389,0.18803,0.0070154,0.57374,0.011772,0.80307,0.012538,1.128,0.01258,1.5585,0.013107,2.0218,0.014113,2.6359,0.014469,3.2929,0.018327,
0.0485,0.04855,0.003447,0.18438,0.0068151,0.53256,0.010679,0.78608,0.012778,1.1249,0.012781,1.4959,0.012868,1.9465,0.014074,2.5504,0.015479,3.1885,0.015895,
0.04983,0.04987,0.003507,0.1719,0.0064002,0.53536,0.011138,0.75707,0.012881,1.0366,0.012853,1.4703,0.013144,1.9039,0.013585,2.4458,0.014383,3.1114,0.015965,
0.05116,0.0512,0.003567,0.17028,0.0065571,0.49596,0.010125,0.71951,0.012786,1.0218,0.011236,1.3996,0.013245,1.8634,0.012842,2.3681,0.01361,3.0004,0.015327,
0.05248,0.05253,0.003627,0.16991,0.0062457,0.4849,0.0098965,0.67831,0.011982,1.0028,0.012026,1.3567,0.012578,1.7784,0.012268,2.2735,0.012301,2.8661,0.014825,
0.05381,0.05385,0.003689,0.15278,0.0067698,0.45904,0.010543,0.65329,0.011475,0.92801,0.011993,1.3018,0.012002,1.6722,0.012805,2.1976,0.013039,2.7686,0.014869,
0.05514,0.05517,0.00375,0.15029,0.00636,0.43964,0.010186,0.63523,0.01158,0.90024,0.011812,1.2494,0.012624,1.6498,0.011934,2.1197,0.011786,2.6593,0.014028,
0.05646,0.0565,0.003812,0.14942,0.0062734,0.4299,0.0098057,0.59031,0.011713,0.86108,0.011505,1.1834,0.011399,1.5479,0.011825,2.0031,0.013411,2.5788,0.013277,
0.05779,0.05782,0.003875,0.12669,0.0065356,0.40319,0.0097275,0.56928,0.011599,0.84198,0.010706,1.1272,0.012032,1.4904,0.011358,1.9369,0.012144,2.4714,0.013981,
0.05911,0.05915,0.003937,0.13553,0.0063714,0.3897,0.008878,0.55754,0.010862,0.78352,0.010674,1.1039,0.01217,1.4427,0.011763,1.8543,0.011992,2.3432,0.012571,
0.06044,0.06047,0.004001,0.12387,0.0059757,0.36572,0.0092872,0.53759,0.010872,0.75059,0.010784,1.0592,0.010805,1.3576,0.010858,1.7514,0.01134,2.2646,0.012034,
0.06176,0.0618,0.004064,0.111,0.005948,0.35861,0.0087814,0.48937,0.010521,0.69853,0.010157,1.0011,0.010835,1.2873,0.01077,1.7016,0.010428,2.1516,0.0124,
0.06309,0.06312,0.004128,0.11533,0.0057381,0.33957,0.0092591,0.47091,0.010277,0.67905,0.010396,0.95685,0.010354,1.2269,0.011347,1.6055,0.010637,2.0496,0.011618,
0.06441,0.06444,0.004193,0.098779,0.0057964,0.31286,0.0086065,0.44688,0.010083,0.64255,0.0098882,0.91899,0.010192,1.1957,0.0094171,1.5552,0.010256,1.9581,0.01141,
0.06573,0.06577,0.004257,0.099143,0.0059817,0.28824,0.0083897,0.42237,0.0098292,0.60112,0.0093738,0.83692,0.010227,1.1191,0.0093002,1.4738,0.009711,1.8672,0.011515,
0.06706,0.06709,0.004322,0.086234,0.0057949,0.29891,0.0082018,0.3911,0.010031,0.57656,0.0096145,0.81113,0.009936,1.0703,0.0093237,1.4051,0.009657,1.7725,0.010444,
0.06838,0.06841,0.004388,0.082587,0.0056985,0.26657,0.0081592,0.38929,0.0097834,0.54196,0.0095783,0.77848,0.009756,1.0239,0.0093035,1.3296,0.0089647,1.6677,0.0099581,
0.06971,0.06974,0.004453,0.084814,0.0055914,0.25566,0.007994,0.35247,0.0094309,0.50497,0.0093867,0.73867,0.0099377,0.94566,0.0087443,1.2436,0.0091569,1.5861,0.0099917,
0.07103,0.07106,0.004519,0.074653,0.005612,0.23736,0.0081193,0.34371,0.00908,0.48671,0.0085524,0.68609,0.0093198,0.9094,0.0084531,1.1913,0.0088359,1.4828,0.0096469,
0.07235,0.07238,0.004585,0.071288,0.0055385,0.21611,0.0079543,0.30518,0.0092052,0.4409,0.0086983,0.63642,0.0091164,0.85986,0.0083501,1.1294,0.0083149,1.4119,0.0091331,
0.07367,0.0737,0.004651,0.066903,0.0054057,0.2097,0.0076287,0.29601,0.0082736,0.43231,0.0081744,0.60087,0.0088475,0.80571,0.0083838,1.049,0.0081798,1.3417,0.0093762,
0.075,0.07503,0.004718,0.056189,0.0052975,0.20024,0.0077234,0.27568,0.009142,0.4104,0.0086158,0.555,0.0085754,0.75802,0.0085575,0.99439,0.0078259,1.261,0.0090313,
0.07632,0.07635,0.004785,0.057386,0.0053814,0.17275,0.0074418,0.25406,0.0088489,0.37833,0.0081516,0.53651,0.0086212,0.70834,0.008023,0.93188,0.008133,1.1756,0.0087291,
0.07764,0.07767,0.004852,0.05609,0.0053277,0.15711,0.0081483,0.24363,0.0090924,0.3503,0.008168,0.49658,0.008419,0.65551,0.0081753,0.87358,0.0081104,1.108,0.0090105,
0.07896,0.07899,0.004919,0.054138,0.0056557,0.15864,0.0080466,0.23049,0.0090697,0.31517,0.0087388,0.47762,0.0090553,0.619,0.0080155,0.7993,0.0081449,1.0472,0.0093172,
0.08028,0.08031,0.004986,0.0352,0.0054896,0.14263,0.0078042,0.20675,0.0093824,0.3086,0.0083631,0.43458,0.0087723,0.56618,0.0083281,0.77128,0.0078067,0.95745,0.0083319,
0.08161,0.08163,0.005054,0.046496,0.0060502,0.13081,0.0081358,0.18558,0.0093244,0.28469,0.0090517,0.39986,0.0086227,0.53487,0.0080203,0.70957,0.0080332,0.90134,0.0092464,
0.08293,0.08295,0.005121,0.042558,0.0059602,0.11006,0.0085974,0.17834,0.009566,0.24681,0.0084491,0.3745,0.0088243,0.48959,0.008305,0.64962,0.0081426,0.8447,0.0076025,
0.08425,0.08427,0.005189,0.042982,0.0057777,0.10745,0.0082781,0.15257,0.0091773,0.24891,0.0089379,0.33751,0.0086122,0.45848,0.0082263,0.60813,0.0079392,0.77049,0.0081484,
0.08557,0.08559,0.005257,0.040661,0.0061605,0.097677,0.0090741,0.15791,0.0101,0.22366,0.0097179,0.31021,0.008401,0.41545,0.008557,0.57457,0.0076987,0.7182,0.0088751,
0.08689,0.08691,0.005325,0.026576,0.0062674,0.093505,0.0090584,0.13757,0.0093848,0.19947,0.0094692,0.28673,0.0094876,0.39142,0.008462,0.53659,0.0075154,0.68149,0.00859,
0.08821,0.08823,0.005394,0.032021,0.0065951,0.094458,0.0093153,0.13063,0.010542,0.19618,0.010127,0.25809,0.0094777,0.35823,0.0089837,0.47346,0.00846,0.61732,0.0085095,
0.08952,0.08955,0.005462,0.034948,0.0068791,0.062005,0.0098961,0.10979,0.011089,0.17339,0.010646,0.24408,0.010243,0.30955,0.0094626,0.43595,0.0087535,0.57431,0.0091265,
0.09084,0.09087,0.005531,0.018817,0.0075616,0.080311,0.011343,0.10383,0.011703,0.14995,0.010714,0.22715,0.011003,0.30235,0.0097364,0.40281,0.0084905,0.52428,0.0094477,
0.09216,0.09219,0.0056,0.027217,0.0076701,0.078332,0.010387,0.10064,0.012393,0.14754,0.011325,0.20489,0.011828,0.26598,0.0095511,0.3767,0.0092291,0.46106,0.0098788,
0.09348,0.0935,0.005668,0.031381,0.008438,0.0502,0.010143,0.055896,0.011456,0.11849,0.010811,0.18808,0.011669,0.25743,0.010193,0.34754,0.0093093,0.43434,0.0086868,
0.09371,0.09381,0.006861,0.02978,0.002437,0.062531,0.0015614,0.083276,0.0029009,0.13211,0.0036055,0.19262,0.0038654,0.25275,0.0033907,0.34557,0.0037889,0.44029,0.0042707,
0.0948,0.09482,0.005737,0.02459,0.008942,0.062436,0.011573,0.085999,0.013882,0.11637,0.012596,0.16049,0.012194,0.2217,0.011091,0.31607,0.010022,0.39438,0.0095376,
0.09612,0.09614,0.005807,0.021036,0.0091201,0.050401,0.012372,0.064305,0.013129,0.095876,0.01247,0.16101,0.011078,0.20379,0.010958,0.27315,0.0097694,0.34477,0.009317,
0.09743,0.09746,0.005876,0.031543,0.0094337,0.050272,0.012767,0.059888,0.013976,0.090067,0.013831,0.15645,0.012382,0.18391,0.0116,0.2538,0.0098183,0.3209,0.0097748,
0.09768,0.09777,0.007033,0.025144,0.0025574,0.04796,0.0016727,0.063323,0.003105,0.094685,0.0034949,0.14373,0.0036098,0.19293,0.0033795,0.25821,0.0032007,0.3348,0.0038051,
0.09875,0.09877,0.005945,0.029787,0.0094966,0.041023,0.011966,0.050741,0.014091,0.074623,0.013877,0.13385,0.013035,0.16732,0.011314,0.23073,0.0090561,0.30053,0.010083,
0.1001,0.1001,0.006014,0.042897,0.010025,0.047545,0.013065,0.045024,0.015206,0.085905,0.013842,0.14591,0.012682,0.15186,0.01145,0.20647,0.010669,0.26173,0.010617,
0.1016,0.1017,0.007208,0.023797,0.0025776,0.038041,0.0015705,0.044738,0.0028774,0.068021,0.0030141,0.10417,0.0029513,0.13792,0.003191,0.19661,0.0029893,0.24487,0.0033554,
0.1056,0.1057,0.007386,0.025704,0.0022385,0.02988,0.0013019,0.037081,0.0024471,0.047742,0.0029844,0.074367,0.0030731,0.10341,0.0027725,0.13844,0.002497,0.17947,0.0025475,
0.1095,0.1096,0.007565,0.026521,0.002565,0.02606,0.0015877,0.027992,0.002762,0.037906,0.002976,0.0564,0.0029983,0.070679,0.0026612,0.10782,0.0022048,0.12746,0.0021749,
0.1135,0.1136,0.007747,0.024513,0.00234,0.023438,0.0013121,0.020139,0.0026628,0.027556,0.0028378,0.044575,0.0028456,0.055922,0.0025185,0.07496,0.0021248,0.090225,0.0021942,
0.1174,0.1175,0.007931,0.026518,0.0022699,0.025913,0.0013779,0.014849,0.0025227,0.028987,0.0029451,0.032029,0.0025464,0.039398,0.0022169,0.063777,0.0021221,0.067679,0.0018223,
0.1214,0.1215,0.008116,0.029164,0.0024608,0.025675,0.0012969,0.020409,0.0024741,0.027041,0.0028081,0.032317,0.0027989,0.035877,0.0022927,0.052424,0.0017654,0.055527,0.0017374,
0.1253,0.1254,0.008303,0.033305,0.0025739,0.028763,0.0015501,0.023993,0.002447,0.0202,0.002743,0.027778,0.0026865,0.035725,0.0022237,0.046959,0.001871,0.046151,0.0017296,
0.1293,0.1293,0.008492,0.037853,0.0023688,0.031114,0.0013074,0.021221,0.0023756,0.028386,0.0027632,0.036732,0.002704,0.038506,0.0021708,0.045049,0.001815,0.046466,0.0015603,
0.1332,0.1333,0.008681,0.039908,0.0019456,0.033762,0.001195,0.033221,0.0022494,0.034276,0.0028557,0.040274,0.0027243,0.04221,0.0020306,0.051686,0.0017661,0.052142,0.001657,
0.1371,0.1372,0.008872,0.036361,0.0021476,0.035903,0.0013312,0.036014,0.0024389,0.039783,0.0029891,0.042083,0.0026287,0.050144,0.0020856,0.056361,0.0018113,0.054724,0.0016623,
0.141,0.1411,0.009064,0.040623,0.0020793,0.039241,0.0012539,0.032469,0.0022453,0.042942,0.0025539,0.048772,0.0024823,0.046451,0.002145,0.061555,0.0019099,0.061018,0.001676,
0.1449,0.145,0.009258,0.039102,0.0022588,0.042082,0.0012738,0.042035,0.0023429,0.042039,0.0027078,0.051988,0.0025424,0.054226,0.0022297,0.068268,0.0018625,0.069202,0.0016402,
0.1489,0.1489,0.009452,0.041727,0.0023143,0.041973,0.0011072,0.035966,0.0023534,0.043596,0.0025476,0.054614,0.0026541,0.059171,0.0021444,0.072147,0.0018503,0.073363,0.0017268,
0.1528,0.1528,0.009647,0.042349,0.0022823,0.044198,0.0012056,0.044214,0.002238,0.04477,0.0030257,0.057026,0.0024082,0.065577,0.0021394,0.07938,0.001869,0.079,0.0015491,
0.1567,0.1567,0.009843,0.037966,0.0021106,0.040532,0.0012053,0.043055,0.0023404,0.046525,0.0027022,0.058318,0.0025053,0.063394,0.0021635,0.079335,0.0018555,0.081749,0.0015437,
